type,subnet,specifics,source,Status,Environments,Destinations,Sources
PolicyType.Reachability,2.128.6.0/24,0,r7,PolicyStatus.HOLDS,{9},{r5:GigabitEthernet3/0 (2.128.6.0/24)},r7
PolicyType.Reachability,32.52.181.0/24,0,r4,PolicyStatus.HOLDS,{9},{r5:GigabitEthernet100/0 (32.52.181.0/24)},r4
PolicyType.Reachability,32.161.94.0/24,0,r3,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet110/0 (32.161.94.0/24)},r3
PolicyType.Reachability,32.161.94.0/24,0,r1,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet110/0 (32.161.94.0/24)},r1
PolicyType.Reachability,32.161.94.0/24,0,r10,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet110/0 (32.161.94.0/24)},r10
PolicyType.Reachability,32.161.94.0/24,0,r2,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet110/0 (32.161.94.0/24)},r2
PolicyType.Reachability,32.125.41.0/24,0,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet150/0 (32.125.41.0/24)},r5
PolicyType.Reachability,32.125.41.0/24,0,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet150/0 (32.125.41.0/24)},r8
PolicyType.Reachability,32.125.41.0/24,0,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet150/0 (32.125.41.0/24)},r9
PolicyType.Reachability,32.125.41.0/24,0,r4,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet150/0 (32.125.41.0/24)},r4
PolicyType.Reachability,32.125.41.0/24,0,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet150/0 (32.125.41.0/24)},r7
PolicyType.Reachability,32.208.126.0/24,0,r10,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r10
PolicyType.Reachability,32.208.126.0/24,0,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r2
PolicyType.Reachability,32.188.82.0/24,0,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet100/0 (32.188.82.0/24)},r5
